Timestamp,Latitude,Longitude,Drift_Speed_mps,Drift_Direction_deg,Temperature_C,Salinity_PSU,Wind_Speed_mps
2024-10-01 00:00:00,20.02194316259792,-89.98265570486612,0.364172824525414,341.4039901404629,26.44471630333986,37.2312573289919,4.652331661080226
2024-10-01 00:05:00,20.021922758023628,-89.98272414261595,0.40344834897043597,358.65682208955207,25.446206888787493,36.16810397158374,4.590896870832088
2024-10-01 00:10:00,20.022013764897366,-89.98275672070487,0.39926123213255404,7.98156048731783,24.516541517012282,34.50529006195556,7.217251795435702
2024-10-01 00:15:00,20.021915693932346,-89.9827255679202,0.41318795485081056,355.709224277157,23.641925443551735,33.483353690826924,3.620726799455355
2024-10-01 00:20:00,20.021951824359604,-89.98278952884957,0.35428655539982395,8.622217255040525,24.52907130386463,34.61435490533481,5.263736275333306
2024-10-01 00:25:00,20.021859665862138,-89.98265162871526,0.4067791658999733,1.7579612102423563,23.733810501548785,35.002843073048346,5.643645940695531
2024-10-01 00:30:00,20.02199176526154,-89.98264870833073,0.4262951595264599,358.93886027603247,27.213027331504463,34.03710564260739,4.917876113460766
2024-10-01 00:35:00,20.02194475962063,-89.98271219090404,0.37255467306792756,6.5677343479110455,25.271921818267614,33.6069537360458,5.408653623897827
2024-10-01 00:40:00,20.021908995407866,-89.98259714292925,0.3709292597409304,9.637527564894425,25.75512599997029,34.336666751894185,4.275265356444243
2024-10-01 00:45:00,20.021916367297337,-89.9826379059079,0.39615224399334575,8.080522575567645,22.978040595283055,35.25373056566159,4.32394480668948
2024-10-01 00:50:00,20.02174627299463,-89.9827052510754,0.3874630067282426,4.446395493816844,24.714595593788708,34.692246604686574,4.2487596466192885
2024-10-01 00:55:00,20.021717245462106,-89.98256601561934,0.46406254739688707,353.3630328754499,23.884493514402397,35.16042789119079,4.0875974157877275
2024-10-01 01:00:00,20.021765267670578,-89.98254461542,0.41749952317643224,3.519931058851875,26.109536967966438,36.47454577827847,5.342725043254228
2024-10-01 01:05:00,20.02172588395589,-89.98233030810226,0.4408597156868429,13.04932280004543,25.63679888890194,35.12697637024108,3.4605500617230414
2024-10-01 01:10:00,20.021689132124713,-89.98245370474277,0.40820234858131493,2.3026808036409014,22.274966489439322,36.24843073281387,3.5564766005758157
2024-10-01 01:15:00,20.02152623657366,-89.98259884631106,0.42560377769989705,11.98280899906641,25.615755347750724,33.90561112002934,3.073642454334202
2024-10-01 01:20:00,20.021501212695483,-89.98257157917725,0.49261525451037896,359.6894937888315,25.837032663572362,34.28869929263253,4.525756270107639
2024-10-01 01:25:00,20.02156783223813,-89.98237932184027,0.43110785385608674,13.37887938767858,24.195818307528413,34.772992547864064,5.886869398639918
2024-10-01 01:30:00,20.02170789997095,-89.98245083446625,0.3679283969246412,358.02699526859385,24.753031152673678,33.52940705903056,4.287127776432749
2024-10-01 01:35:00,20.021604208517218,-89.98243837121359,0.3466070593190739,4.5043505079586,24.98914752213708,34.00069953579145,5.2281478470439895
2024-10-01 01:40:00,20.021755516992066,-89.98249388083569,0.3412661691637041,5.2724442927907536,24.91553783237945,35.3973479310775,4.857392880294123
2024-10-01 01:45:00,20.021958247720384,-89.98253474837608,0.34795826957402254,0.20791267838127325,24.951483947510987,36.10600656935912,6.89774002453729
2024-10-01 01:50:00,20.02195714243231,-89.98248354830123,0.3938304908506473,10.667303664431572,25.640648086484667,34.03913568502253,4.488077620461937
2024-10-01 01:55:00,20.02187691578005,-89.98257839957331,0.448535071381048,8.25123229864565,25.207525884046763,34.99029503431112,6.466523670554019
2024-10-01 02:00:00,20.0218820918091,-89.98274172438838,0.3768087608311164,7.723690264714628,25.869979756542854,34.852569813688376,5.320289698822298
2024-10-01 02:05:00,20.021908117182782,-89.98270656177509,0.4539337646857896,2.3554422686876926,26.216452633644757,35.51281475581327,5.331075215456478
2024-10-01 02:10:00,20.02190051091723,-89.9827342091915,0.32369452495944145,6.170373360515554,25.489381250005138,34.74899817407214,5.23202593580456
2024-10-01 02:15:00,20.021638223410736,-89.98264409034087,0.393857837496475,3.179873934960007,25.25558651280341,34.892344490831235,6.960367807502646
2024-10-01 02:20:00,20.02164228410189,-89.98254474635993,0.40614411730222744,17.806559765851638,23.174913473416222,35.48767208705673,6.83443623906887
2024-10-01 02:25:00,20.02167411722691,-89.98265047953223,0.4043090893435634,4.843966790663053,25.009244480057955,33.107155245932056,5.065535449560931
2024-10-01 02:30:00,20.02174982436649,-89.98267127778543,0.4319616221752216,14.607006589762548,25.065028742219372,36.25706909815451,4.895846100178628
2024-10-01 02:35:00,20.02193858717244,-89.98261733526901,0.4327576965468904,16.773961328025564,27.315209078552567,35.128587351957876,3.5362130484113856
2024-10-01 02:40:00,20.021792127207757,-89.98253445532526,0.4215510668301271,4.069101697062749,25.493559044911173,34.053563660962844,4.902410646505935
2024-10-01 02:45:00,20.021899611735666,-89.98238892785376,0.3644786061222745,12.269725138429209,24.109916518411968,34.646311992928865,6.891085349775041
2024-10-01 02:50:00,20.02184178602044,-89.98232623595318,0.43829484601397595,9.389990223424407,26.210293138200772,36.13741989916448,6.222463910718542
2024-10-01 02:55:00,20.021749345719705,-89.98224455844577,0.3640549832638305,12.153478018922502,25.907226124307485,32.48024495141751,5.304445864325385
2024-10-01 03:00:00,20.0218202364301,-89.98215873605942,0.3721769381607808,9.352434997722714,24.474579008929283,35.13157721827898,3.4313084555837476
2024-10-01 03:05:00,20.021935371046908,-89.98198219812771,0.4272701460366005,23.699004271919108,24.416867384286025,35.451491501403055,4.724056300696538
2024-10-01 03:10:00,20.021959392055255,-89.98221761151221,0.3727101854442475,5.209552855657865,24.311527496497018,36.807942150311405,3.8402623620343164
2024-10-01 03:15:00,20.02192224113916,-89.98202349384354,0.34735445530465925,14.969049613236146,23.312988670506765,33.49123730760598,4.331572593280747
2024-10-01 03:20:00,20.021888910547446,-89.98200756851213,0.40856222146198373,19.389721211261946,26.517470465828378,35.07476215262821,4.491006940247136
2024-10-01 03:25:00,20.022110977931522,-89.98227419631304,0.37502362377302395,25.978343673991382,25.052736880900515,34.85275751158787,5.589348080204358
2024-10-01 03:30:00,20.022078047511002,-89.98225093020228,0.3887139799472597,14.05478864104104,24.997174464170932,37.58770913375967,6.091534080192153
2024-10-01 03:35:00,20.02215132336194,-89.98230144854386,0.4200294541672162,23.092804971701725,26.458436010933298,35.93399242144989,5.48403024789502
2024-10-01 03:40:00,20.022137232229817,-89.98226118257439,0.45689931547900986,20.00675719413705,24.751225154377725,36.42720427596379,5.4316824857599375
2024-10-01 03:45:00,20.0221425184905,-89.98204892762988,0.4158154463737086,28.26169176063337,23.97516229826507,35.90391437861966,6.403619315734103
2024-10-01 03:50:00,20.02226868792946,-89.98218167838597,0.3842599333783727,18.59814452960382,26.202268286950215,33.565297771004666,4.396037141217842
2024-10-01 03:55:00,20.02245538831464,-89.98211708831661,0.4153864301281992,23.12764730059212,25.101525825366423,35.700315805227646,4.10436591106495
2024-10-01 04:00:00,20.022401609739468,-89.98208214498658,0.42972672887936053,23.652239227370774,24.70163916563646,36.22373104827326,5.827089524086565
2024-10-01 04:05:00,20.022341099683953,-89.98211151524588,0.47793595166994296,22.221806338218276,24.82795378652517,37.12919093594826,5.470150921848886
2024-10-01 04:10:00,20.02236489189148,-89.98222762258028,0.39931983946029903,15.581287601378257,24.63345426479222,34.9959430253553,5.207712061177585
2024-10-01 04:15:00,20.02231762429005,-89.98220083091537,0.35197084814257207,15.94339871901982,25.2064391704502,32.91105818097597,3.878457806549231
2024-10-01 04:20:00,20.022147553318142,-89.98235218503271,0.29363181601281,18.787203079021452,24.0476821098709,34.65136155028302,6.20701008803985
2024-10-01 04:25:00,20.02201392310642,-89.9824167957214,0.4198573784702448,24.152708044768072,24.51229178710697,34.82891822667414,5.680716443266798
2024-10-01 04:30:00,20.022040263039187,-89.98249016940063,0.39705290635731394,20.514248526742925,26.804367622543158,35.04327462206676,6.692030467579629
2024-10-01 04:35:00,20.022045058221767,-89.98247280089265,0.39787679555317057,16.47923530283694,25.01116691318686,37.8063876093908,4.377764066349995
2024-10-01 04:40:00,20.02184303096573,-89.98257399279342,0.2960644366349896,24.59954252321104,25.064569746747946,35.005394246502654,5.833460388978725
2024-10-01 04:45:00,20.021820001147603,-89.98260499222314,0.44986052865222337,22.90492650921387,23.36945369881844,34.56681662722153,4.7607806408895295
2024-10-01 04:50:00,20.021902502797012,-89.98258009231223,0.3582336043663208,16.620590858134555,24.25865131528417,34.471741437807495,3.802702593430322
2024-10-01 04:55:00,20.021980278710185,-89.98231338040286,0.41961626397464474,23.270298932074986,25.450809848540494,35.20869744554689,4.21690854756658
2024-10-01 05:00:00,20.021934999410558,-89.98248251991214,0.48212985680987114,22.752477541844655,25.627113527722578,34.40742348519392,5.245302529228751
2024-10-01 05:05:00,20.021988838561807,-89.98240421585116,0.34530742527010033,28.547746739596267,24.730064414615043,33.631509213157635,4.267530988613355
2024-10-01 05:10:00,20.021850319531246,-89.98232251825226,0.44919261507509345,17.261398300794763,25.839248045134934,35.01390421652996,4.479149581463943
2024-10-01 05:15:00,20.021934213678758,-89.98230638091563,0.3789841010659783,26.680737645618176,25.51413972209998,35.67176219463342,5.75255528361823
2024-10-01 05:20:00,20.02191641503473,-89.98240146224114,0.40687922556516304,27.71937535483376,25.430160779604098,33.77053931474321,5.99470513528675
2024-10-01 05:25:00,20.021986258103347,-89.98227130284286,0.4283708218071394,21.000463110645633,24.56932121225174,34.96206479535265,4.345589477868367
2024-10-01 05:30:00,20.02201990243417,-89.98227023633858,0.3588982893619178,32.73733685349625,25.7875887573768,36.4307871496632,7.221998693165806
2024-10-01 05:35:00,20.022094452516882,-89.98223380104638,0.4168695038346385,29.731568563551036,26.199929649289658,33.14452010954477,5.932496705065738
2024-10-01 05:40:00,20.022287158890304,-89.98232543059144,0.40506189156891137,25.224006182115552,26.261018475268273,34.568311331337505,2.183110344820029
2024-10-01 05:45:00,20.02246861426093,-89.98231290978131,0.38803275715101926,27.07238418287393,25.48246770205896,35.82469104962045,5.36896149469202
2024-10-01 05:50:00,20.02233426707002,-89.98221839461819,0.3943067085877789,26.76832139023039,25.086844103552544,34.72787113556236,6.221863529645001
2024-10-01 05:55:00,20.022300471081493,-89.98216584692683,0.3838063277907288,29.129757962588776,26.036330569335817,35.006301242190375,4.146195525359619
2024-10-01 06:00:00,20.022441668394457,-89.9822000316211,0.33686670272880803,36.65893473943122,24.767265681920453,35.542110673453536,5.881178719868874
2024-10-01 06:05:00,20.02235860918865,-89.98211762202007,0.43930982570115457,22.282723276666154,24.87487746910554,33.41945945205493,7.273456202794523
2024-10-01 06:10:00,20.022561982821557,-89.9820759483357,0.35758694856041573,29.322827408217204,24.385242910371485,33.77830384342984,4.612370534229157
2024-10-01 06:15:00,20.022575548317466,-89.98214890847206,0.4287044285324921,26.250504726684476,25.157510579029886,35.54517305985271,5.208311835607431
2024-10-01 06:20:00,20.022486623862786,-89.98229055456599,0.3088545713321464,33.35753648020301,24.285087932462417,35.59386906049634,3.0214292969027032
2024-10-01 06:25:00,20.022501402298317,-89.98214676106085,0.4259538572631842,32.919858413118256,23.26365831171764,34.398961794820536,5.414564261374729
2024-10-01 06:30:00,20.022435226979837,-89.9820885443764,0.3124355152921964,39.66370332251372,26.046300986000436,36.69555729331224,6.241815516159596
2024-10-01 06:35:00,20.022409047079954,-89.98187168146023,0.4538650368045731,32.855912595351235,27.381498553515513,35.104598904916905,6.407260550211168
2024-10-01 06:40:00,20.02243484048663,-89.98168342555775,0.3609432011317132,39.46125620416048,24.0551805568166,34.14900697302377,2.961296529653495
2024-10-01 06:45:00,20.02237240574887,-89.98170292253059,0.4407299397185835,36.806121054355785,25.522805697853638,35.73008963616624,6.337125118709876
2024-10-01 06:50:00,20.02238603064222,-89.98167295210074,0.43391047769882796,33.60896251384927,24.505946894254226,35.01998440197527,5.504594495196653
2024-10-01 06:55:00,20.02232426149872,-89.98167931770841,0.37967544661956343,36.66583411708841,26.402886906805776,34.08788593318992,5.633295540393956
2024-10-01 07:00:00,20.022286481425553,-89.98180280160751,0.4562102940286588,29.94595838122686,22.310074966089537,33.31269068823603,5.79717635792308
2024-10-01 07:05:00,20.022175536674037,-89.98163798093638,0.3478813649504161,39.30074277473377,26.685364813282757,34.705845692896645,5.03921691352539
2024-10-01 07:10:00,20.022146880295065,-89.98158550170687,0.3646202297916999,34.38998902144605,23.513036099881514,33.96421673023964,4.668388199984946
2024-10-01 07:15:00,20.022224115407255,-89.98149159872473,0.29613273954505476,33.895087573523654,24.45520859702786,35.16632126793202,6.871665937527769
2024-10-01 07:20:00,20.022250145013576,-89.98160954816865,0.3526927387027814,34.62048431443684,26.038106466389156,35.60480985235104,3.317206388595487
